Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Daily_Return,Volatility,Log_Return,Cumulative_Return
2014-02-26,ADANIPORTS,EQ,159.0,160.0,161.7,154.85,160.6,160.75,158.17,1778597,28132277930000.0,17492.0,998747,0.5615,0.011006289308176154,8.426075989488801,0.010946160897497295,0.995664292350574
2014-02-28,ADANIPORTS,EQ,160.75,160.6,169.8,160.15,168.85,167.25,164.78,2464976,40618202415000.0,41558.0,1637516,0.6643000000000001,0.04043545878693622,8.680869393254397,0.03963933589060904,1.0359244348095396
2014-03-03,ADANIPORTS,EQ,167.25,168.0,173.8,167.4,171.5,171.65,171.75,1937906,33283799350000.0,24225.0,468192,0.2416,0.026307922272047923,9.42886490637856,0.025967820895363317,1.0631774543202241
2014-03-04,ADANIPORTS,EQ,171.65,172.3,176.8,171.1,175.0,175.45,174.04,2792682,48603244335000.0,34960.0,1352379,0.4843,0.022138071657442415,10.141320829141263,0.021896582125523003,1.0867141529885425
2014-03-05,ADANIPORTS,EQ,175.45,176.2,178.65,175.05,176.5,176.9,177.21,2423656,42949784320000.0,18600.0,1406558,0.5803,0.00826446280991755,10.87278440838173,0.008230499136515664,1.0956952616909272
2014-03-06,ADANIPORTS,EQ,176.9,177.25,179.7,175.75,178.3,179.15,178.1,1618425,28824210515000.0,21939.0,722867,0.4466,0.01271905031091003,11.472551911849912,0.012638842585223138,1.1096314648497998
2014-03-07,ADANIPORTS,EQ,179.15,179.7,189.7,176.55,184.7,186.9,184.02,4517490,83128850675000.0,45069.0,2063218,0.4567,0.043259838124476646,12.568867134881145,0.042350270710554284,1.157633942397028
2014-03-10,ADANIPORTS,EQ,186.9,185.95,190.75,182.3,187.8,187.85,187.0,2522084,47162554195000.0,24292.0,959469,0.3804,0.005082932049224054,13.416569439613589,0.005070057558460623,1.1635181170641076
2014-03-11,ADANIPORTS,EQ,187.85,188.1,188.5,183.65,183.85,184.6,186.34,1741685,32454855165000.0,23247.0,722125,0.4146,-0.01730103806228378,13.688215254143143,-0.017452449951226166,1.1433880458346246
2014-03-12,ADANIPORTS,EQ,184.6,183.25,186.35,182.05,183.85,183.65,183.93,1067157,19628514905000.0,29377.0,497485,0.4662,-0.00514626218851566,13.652779744011411,-0.0051595498030754154,1.1375038711675451
2014-03-13,ADANIPORTS,EQ,183.65,183.65,185.7,177.9,178.3,179.2,182.69,923751,16876147794999.998,12224.0,236657,0.2562,-0.024230873945004228,12.957953004015431,-0.02452927172484637,1.10994115825333
2014-03-14,ADANIPORTS,EQ,179.2,177.0,185.35,175.2,184.1,183.2,181.24,1715374,31089676130000.0,17544.0,901012,0.5253,0.022321428571428603,11.959282895310063,0.022075951699199826,1.1347166305357705
2014-03-18,ADANIPORTS,EQ,183.2,183.5,189.8,183.5,188.5,188.75,188.29,3061068,57637942925000.0,45596.0,1835866,0.5997,0.03029475982532759,11.231026104949144,0.029844935889104265,1.1690925983276568
2014-03-19,ADANIPORTS,EQ,188.75,189.95,189.95,184.3,185.05,185.2,187.15,1385598,25931732155000.0,23132.0,734906,0.5304,-0.018807947019867655,10.327946247237788,-0.018987065917055183,1.147104366676991
2014-03-20,ADANIPORTS,EQ,185.2,184.05,186.9,180.75,181.9,181.6,183.9,1230749,22633046605000.0,20013.0,441152,0.3584,-0.01943844492440605,9.821832220085708,-0.019629856044886092,1.1248064416227945
2014-03-21,ADANIPORTS,EQ,181.6,183.0,184.4,179.8,181.2,181.7,182.15,1492705,27189769170000.0,15951.0,817258,0.5475,0.0005506607929515184,9.522304495044937,0.0005505092349325582,1.1254258284298555
2014-03-22,ADANIPORTS,EQ,181.7,182.95,182.95,181.0,181.8,181.6,181.73,84234,1530766645000.0,1296.0,35119,0.4169,-0.0005503577325260967,9.173506977419887,-0.0005505092349325363,1.1248064416227945
2014-03-24,ADANIPORTS,EQ,181.6,182.0,182.9,174.6,178.1,178.5,178.05,1389494,24739849095000.0,20823.0,727113,0.5233,-0.017070484581497736,8.864037336132363,-0.01721786494749909,1.1056054506039033
2014-03-25,ADANIPORTS,EQ,178.5,179.0,182.2,177.0,179.9,179.9,180.36,1468660,26489411670000.0,18208.0,846438,0.5763,0.007843137254901933,8.291904739692532,0.007812539736793625,1.1142768659027573
2014-03-26,ADANIPORTS,EQ,179.9,180.55,183.0,177.8,179.15,178.8,179.87,1836011,33024848470000.0,15887.0,1203608,0.6556000000000001,-0.00611450806003333,6.886493264012543,-0.006133278217073631,1.1074636110250862
2014-03-27,ADANIPORTS,EQ,178.8,178.5,180.55,177.8,179.35,179.75,179.8,1595618,28689912655000.0,13226.0,1043530,0.654,0.005313199105145383,5.264388803582716,0.005299133861742272,1.1133477856921656
2014-03-28,ADANIPORTS,EQ,179.75,179.35,188.1,179.35,186.05,186.15,184.57,5268789,97248293460000.0,44275.0,2703875,0.5132,0.03560500695410296,4.365158103065426,0.03498580371756987,1.1529885413440704
2014-03-31,ADANIPORTS,EQ,186.15,187.4,192.8,185.75,186.55,187.45,188.78,3889451,73426593360000.0,30110.0,2461235,0.6328,0.006983615363953755,3.8875340582725335,0.006959342863195078,1.1610405698358635
2014-04-01,ADANIPORTS,EQ,187.45,188.7,189.4,184.3,187.0,186.3,186.74,1143086,21346410135000.0,38978.0,565034,0.4943,-0.006134969325153228,3.6274637727547665,-0.006153865574378112,1.153917621554662
2014-04-02,ADANIPORTS,EQ,186.3,187.9,189.7,175.15,186.4,186.0,184.85,2072685,38313329580000.0,32674.0,716355,0.3456,-0.0016103059581320522,3.4047519040173797,-0.0016116038943415328,1.152059461133479
2014-04-03,ADANIPORTS,EQ,186.0,186.05,187.8,179.1,180.55,181.3,182.31,2074961,37828976775000.0,35625.0,1194403,0.5756,-0.025268817204300964,3.2986999036325537,-0.025593555952395763,1.1229482812016116
2014-04-04,ADANIPORTS,EQ,181.3,182.0,183.4,178.35,179.5,179.85,180.55,2928018,52866324210000.0,35710.0,1623250,0.5544,-0.007997793712079537,3.2839031256169937,-0.00802994761917254,1.1139671724992268
2014-04-07,ADANIPORTS,EQ,179.85,180.25,182.8,175.5,176.55,177.0,178.08,2230925,39728380830000.0,53245.0,1221108,0.5474,-0.015846538782318564,3.3478390518939434,-0.015973437567803766,1.096314648497988
2014-04-09,ADANIPORTS,EQ,177.0,178.8,184.2,176.9,183.25,183.45,181.77,3813131,69312826635000.0,43076.0,2509517,0.6581,0.03644067796610173,3.3200854065611023,0.035792418227461945,1.1362650975534232
2014-04-10,ADANIPORTS,EQ,183.45,183.35,204.4,183.35,193.0,193.0,196.07,15336233,300703849440000.0,120503.0,4457864,0.2907,0.05205778141182882,4.0691425453315055,0.05074803810359449,1.1954165376277497
2014-04-11,ADANIPORTS,EQ,193.0,193.5,200.6,188.15,194.0,193.65,194.23,8768812,170312506120000.0,89145.0,2724043,0.3107,0.0033678756476684946,4.617024417877531,0.003362217055875746,1.1994425518736465
2014-04-15,ADANIPORTS,EQ,193.65,195.0,195.3,185.3,186.5,187.0,189.09,4579077,86585380810000.0,48996.0,2186594,0.4775,-0.034340304673379785,4.675030959820134,-0.034943789106174544,1.1582533292040893
2014-04-16,ADANIPORTS,EQ,187.0,187.6,198.35,187.05,194.75,194.1,195.03,7878787,153663072110000.0,86192.0,2948791,0.3743,0.03796791443850256,5.103716396335449,0.03726487332037783,1.2022297925054208
2014-04-17,ADANIPORTS,EQ,194.1,195.35,203.4,195.3,198.0,198.4,199.35,6192143,123438164034999.98,59499.0,1620543,0.2617,0.022153529108706937,6.022250410070118,0.021911704675807928,1.2288634252090445
2014-04-21,ADANIPORTS,EQ,198.4,199.9,209.5,198.9,203.75,204.0,205.56,7284821,149747335065000.0,63682.0,1924085,0.2641,0.028225806451612767,7.3395629442162695,0.027834798993443835,1.263549086404461
2014-04-22,ADANIPORTS,EQ,204.0,205.6,208.9,202.15,205.35,204.8,205.63,3848936,79145864345000.0,34050.0,1013352,0.2633,0.0039215686274509665,8.38744362293414,0.003913899321136316,1.268504180860949
2014-04-23,ADANIPORTS,EQ,204.8,208.0,213.05,203.35,205.7,204.45,207.84,7702502,160089467835000.0,60289.0,2553239,0.3315,-0.001708984375000111,9.129438718638111,-0.0017104463547015188,1.2663363270362353
2014-04-25,ADANIPORTS,EQ,204.45,205.0,206.7,197.25,198.65,198.7,201.09,5808334,116797562380000.0,69804.0,3021865,0.5203,-0.02812423575446321,9.118077403043465,-0.028527297252880165,1.2307215856302272
2014-04-28,ADANIPORTS,EQ,198.7,199.4,199.65,189.4,192.3,192.15,192.96,6111039,117916078900000.0,68675.0,3000872,0.4911,-0.032964267740311914,8.868321801813552,-0.0335198325469181,1.1901517497677312
2014-04-29,ADANIPORTS,EQ,192.15,193.7,196.5,190.55,191.1,191.55,193.71,4973177,96335950365000.0,47345.0,2094915,0.4211999999999999,-0.0031225604996096834,8.484808018266257,-0.0031274458641949577,1.1864354289253651
2014-04-30,ADANIPORTS,EQ,191.55,192.05,194.45,174.6,189.75,188.2,186.56,5884524,109779456155000.0,54633.0,2073176,0.3523,-0.01748890629078581,8.126653677964313,-0.017643643995378846,1.1656859708888212
2014-05-02,ADANIPORTS,EQ,188.2,190.0,192.4,184.0,185.85,185.85,186.8,5328258,99532655235000.0,49031.0,2575744,0.4834,-0.012486716259298536,8.136105366075759,-0.012565330408018032,1.1511303809228877
2014-05-05,ADANIPORTS,EQ,185.85,187.0,190.4,182.5,186.0,186.05,186.69,3462920,64649479985000.0,35453.0,986606,0.2849,0.0010761366693570196,8.172927067071896,0.0010755580493703703,1.1523691545370096
2014-05-06,ADANIPORTS,EQ,186.05,187.3,193.9,186.6,193.75,192.5,190.05,3079280,58520212745000.01,29340.0,1283807,0.4169,0.03466809997312548,8.111006167806913,0.03408069893520738,1.1923196035924448
2014-05-07,ADANIPORTS,EQ,192.5,193.5,196.15,187.35,189.7,189.5,193.23,4398923,85001876740000.0,41358.0,1524172,0.3465,-0.01558441558441559,8.03255710753308,-0.01570712920535788,1.1737379993806145
2014-05-08,ADANIPORTS,EQ,189.5,190.05,191.6,185.05,190.8,190.2,188.48,4955646,93406284400000.0,65717.0,2662108,0.5372,0.003693931398416783,7.690089315851855,0.00368712558880879,1.1780737070300416
2014-05-09,ADANIPORTS,EQ,190.2,191.1,208.65,189.1,204.95,204.7,200.28,8272339,165677052720000.0,69686.0,2833036,0.3425,0.07623554153522605,7.678813556347326,0.07346934255595389,1.267884794053888
2014-05-12,ADANIPORTS,EQ,204.7,206.5,209.5,200.1,205.5,204.6,206.25,4820292,99417406625000.0,37865.0,1490024,0.3091,-0.0004885197850512668,7.118771978034167,-0.0004886391497177106,1.267265407246827
2014-05-13,ADANIPORTS,EQ,204.6,210.05,227.7,210.0,223.75,224.5,221.69,21252250,471140495570000.0,164626.0,8509668,0.4004,0.09726295210166191,9.373631830073363,0.092818853664783,1.3905233818519682
2014-05-14,ADANIPORTS,EQ,224.5,227.0,229.35,215.55,217.5,217.05,221.96,11619778,257907673125000.0,119948.0,4528268,0.3897,-0.03318485523385295,10.401460866601624,-0.03374796543670636,1.344379064725923
2014-05-15,ADANIPORTS,EQ,217.05,219.5,227.2,215.55,219.65,220.4,222.19,13153383,292257857585000.0,117128.0,3989588,0.3033,0.015434231743837845,11.526195565409797,0.015316335533156882,1.365128522762467
2014-05-16,ADANIPORTS,EQ,220.4,235.0,235.0,219.05,223.8,225.0,227.31,16816546,382264707500000.0,129777.0,6232484,0.3706,0.020871143375680523,12.54245527048299,0.02065632492566065,1.3936203158872733
2014-05-19,ADANIPORTS,EQ,225.0,228.0,232.5,225.6,230.9,231.65,229.12,8324363,190725180495000.0,70926.0,3644377,0.4378,0.029555555555555557,14.18422840791314,0.029127209658237244,1.4348095385568305
2014-05-20,ADANIPORTS,EQ,231.65,233.95,244.7,231.55,235.3,235.8,237.04,7962251,188739514610000.0,99827.0,3805316,0.4779,0.017914957910641016,15.942167479640181,0.017756376240613134,1.4605140910498624
2014-05-21,ADANIPORTS,EQ,235.8,237.4,237.4,212.25,226.35,225.65,230.01,5478596,126014542380000.0,81491.0,2492781,0.455,-0.0430449533502969,16.621111337897606,-0.043998861830260395,1.3976463301331699
2014-05-22,ADANIPORTS,EQ,225.65,227.5,230.55,224.0,224.95,225.05,226.62,4449033,100823574360000.0,55260.0,2192488,0.4928,-0.002658985153999538,17.173253952507412,-0.002662526534068476,1.3939300092908038
2014-05-23,ADANIPORTS,EQ,225.05,224.0,229.0,223.25,228.6,227.7,226.31,3328418,75326237180000.0,61363.0,1715051,0.5153,0.01177516107531651,17.790369955664584,0.011706373330752149,1.4103437596779205
2014-05-26,ADANIPORTS,EQ,227.7,229.5,235.95,211.1,222.7,223.25,228.81,6471305,148068750370000.0,75775.0,2548426,0.3938,-0.019543258673693442,17.972554185448516,-0.01973675331308549,1.3827810467637056
2014-05-27,ADANIPORTS,EQ,223.25,221.05,223.0,211.65,213.5,214.45,215.78,4048066,87350885810000.0,69261.0,1959750,0.4841,-0.03941769316909305,17.55464607121777,-0.04021560879371906,1.3282750077423366
2014-05-28,ADANIPORTS,EQ,214.45,214.1,222.7,214.1,221.95,220.4,219.44,2455740,53888420125000.0,29179.0,877040,0.3571,0.027745395197015688,17.123018517755604,0.027367466315870018,1.3651285227624668
2014-05-29,ADANIPORTS,EQ,220.4,220.0,221.1,211.1,212.0,211.9,215.06,3058419,65774177600000.0,39379.0,1440587,0.471,-0.03856624319419233,16.212435123481047,-0.03932961200450598,1.312480644162281
2014-05-30,ADANIPORTS,EQ,211.9,212.0,232.0,212.0,228.1,227.5,224.55,11195546,251398786295000.0,79160.0,6374803,0.5694,0.07361963190184051,15.211208428116475,0.07103577311675174,1.4091049860637985
2014-06-02,ADANIPORTS,EQ,227.5,229.0,230.3,224.05,225.85,226.15,226.9,2341446,53128157355000.0,23606.0,720145,0.3076,-0.005934065934065869,13.785341900630527,-0.005951742467152879,1.400743264168475
2014-06-03,ADANIPORTS,EQ,226.15,227.6,241.8,226.65,240.0,240.3,235.77,6583611,155221713380000.0,67673.0,1948265,0.2959,0.0625690913110768,13.472924847591601,0.06068964681857115,1.488386497367608
2014-06-04,ADANIPORTS,EQ,240.3,241.85,245.35,237.8,243.8,243.85,242.02,4530747,109652964575000.0,46992.0,1874559,0.4136999999999999,0.014773200166458444,12.60158615753131,0.01466513941363823,1.5103747290182736
2014-06-05,ADANIPORTS,EQ,243.85,244.5,245.0,236.4,241.5,241.65,240.15,5542042,133092247550000.0,66931.0,2553286,0.4607,-0.009021939717039129,10.904398858953686,-0.009062883864968495,1.4967482192629316
2014-06-06,ADANIPORTS,EQ,241.65,243.85,260.4,242.0,256.3,257.65,251.21,8606900,216212395900000.0,91331.0,4577090,0.5318,0.06621146285950741,12.177854145144181,0.06411167648314008,1.595850108392693
2014-06-09,ADANIPORTS,EQ,257.65,259.0,261.8,252.3,253.5,254.0,255.94,4765315,121965533745000.0,67560.0,1945616,0.4083,-0.014166504948573522,12.355894608663414,-0.01426780775569657,1.5732424899349664
2014-06-10,ADANIPORTS,EQ,254.0,255.7,255.7,242.7,246.5,246.05,246.15,5125196,126159002009999.98,63946.0,2660050,0.519,-0.03129921259842516,12.81030090247584,-0.03179949970654933,1.5240012387736162
2014-06-11,ADANIPORTS,EQ,246.05,247.4,251.0,235.5,236.3,238.2,243.0,6632454,161171058340000.0,77537.0,2948800,0.4446,-0.031904084535663624,12.486765625690163,-0.03242411039078763,1.4753793744193267
2014-06-12,ADANIPORTS,EQ,238.2,239.0,242.1,233.1,237.5,236.95,238.17,2751243,65526271875000.0,36354.0,986428,0.3585,-0.0052476910159530155,12.235284125553447,-0.00526150850760246,1.467637039331064
2014-06-13,ADANIPORTS,EQ,236.95,237.95,246.55,223.55,231.6,230.6,235.2,5345562,125726744134999.98,53941.0,1825747,0.3414999999999999,-0.026798902722093287,12.114300759687998,-0.027164540578638673,1.4283059770826898
2014-06-16,ADANIPORTS,EQ,230.6,229.95,230.0,219.65,228.8,228.1,225.6,3233252,72943099890000.0,54379.0,1194280,0.3694,-0.010841283607979202,12.160079206864994,-0.010900478544616322,1.4128213069061646
2014-06-17,ADANIPORTS,EQ,228.1,227.9,236.6,226.4,236.4,236.1,233.03,3338397,77793141355000.0,60968.0,1371748,0.4109,0.03507233669443233,12.164210879347262,0.03447131480112494,1.4623722514710455
2014-06-18,ADANIPORTS,EQ,236.1,235.0,239.3,228.85,230.0,231.05,234.67,2415067,56674947525000.0,29606.0,632816,0.262,-0.02138924184667501,12.057198112216184,-0.021621306775191716,1.4310932177144646
2014-06-19,ADANIPORTS,EQ,231.05,231.0,234.35,224.6,225.6,225.95,228.22,2672876,60999984740000.0,46224.0,1010352,0.378,-0.022073144341051787,12.027431366031479,-0.022320401458986765,1.399504490554353
2014-06-20,ADANIPORTS,EQ,225.95,224.45,236.0,223.1,233.85,232.6,230.94,3228673,74561646920000.0,35362.0,1001148,0.3101,0.02943129010843104,11.961584343281586,0.02900650422727533,1.4406937132239102
2014-06-23,ADANIPORTS,EQ,232.6,233.95,239.2,233.6,237.0,237.0,236.92,2865754,67895880645000.01,45453.0,841282,0.2936,0.018916595012897774,11.744612146644998,0.018739901050567227,1.4679467327345948
2014-06-24,ADANIPORTS,EQ,237.0,239.3,243.5,235.5,238.55,238.0,239.93,3569302,85637015290000.0,40347.0,1470016,0.4118,0.00421940928270037,10.823439476741969,0.004210532536343458,1.4741406008052047
2014-06-25,ADANIPORTS,EQ,238.0,238.95,241.2,235.65,237.5,237.15,238.47,1943671,46351289135000.0,25020.0,831119,0.4276,-0.0035714285714285587,10.25086485446904,-0.0035778213478839666,1.4688758129451862
2014-06-26,ADANIPORTS,EQ,237.15,238.0,238.9,232.65,235.5,234.55,235.82,1801189,42476278170000.0,20219.0,611148,0.3393,-0.010963525195024193,8.554675545316588,-0.011024067549123627,1.4527717559616
2014-06-27,ADANIPORTS,EQ,234.55,235.0,236.0,230.5,232.0,231.4,232.55,3496814,81319141535000.0,42686.0,1639542,0.4689,-0.01342997228735876,8.364997561981284,-0.013520970014890823,1.4332610715391783
2014-06-30,ADANIPORTS,EQ,231.4,232.0,244.9,231.75,243.95,243.7,239.27,3695817,88428046050000.0,36869.0,1815930,0.4913,0.05315471045808118,8.040837790295537,0.05179014587158429,1.5094456488076824
2014-07-01,ADANIPORTS,EQ,243.7,245.45,247.3,242.7,244.5,244.2,244.88,1969294,48223759395000.0,26606.0,597683,0.3035,0.002051702913418163,8.140038713948542,0.00204960104544379,1.5125425828429875
2014-07-02,ADANIPORTS,EQ,244.2,245.95,279.4,245.9,270.25,271.25,269.25,29796852,802267303480000.0,169697.0,5551108,0.1863,0.11076986076986084,10.927443421874166,0.10505334317806507,1.680086714152991
2014-07-03,ADANIPORTS,EQ,271.25,271.9,276.35,267.8,270.0,270.4,272.08,10025759,272775868980000.03,73545.0,2009670,0.2005,-0.003133640552995476,12.896244863539218,-0.0031385606858603653,1.6748219262929722
2014-07-04,ADANIPORTS,EQ,270.4,271.4,277.5,269.4,275.1,275.55,273.7,7514461,205669290325000.0,48992.0,1997881,0.2659,0.019045857988165826,14.602880033218431,0.018866756160435462,1.7067203468566146
2014-07-07,ADANIPORTS,EQ,275.55,277.85,282.6,248.0,280.0,280.7,279.58,10604584,296478347375000.0,66504.0,3026659,0.2854,0.018689892941389896,16.799447829313575,0.018517383038592405,1.7386187674202565
2014-07-08,ADANIPORTS,EQ,280.7,281.5,281.5,253.6,256.4,258.45,269.99,5348048,144391199360000.0,65175.0,2003528,0.3746,-0.07926612041325254,17.12514233521595,-0.08258423172578844,1.6008052028491817
2014-07-09,ADANIPORTS,EQ,258.45,258.0,272.65,249.35,265.0,264.9,263.05,7271247,191273044650000.0,80942.0,1545773,0.2126,0.024956471271038838,17.673340017377093,0.024650144635975653,1.640755651904617
2014-07-10,ADANIPORTS,EQ,264.9,267.25,285.4,252.35,271.05,270.3,268.84,9128261,245407046355000.03,87896.0,1877194,0.2056,0.02038505096262755,18.389910527567086,0.020180057004378037,1.6742025394859117
2014-07-11,ADANIPORTS,EQ,270.3,273.0,279.9,244.6,250.0,248.7,260.2,7391100,192313330960000.0,78314.0,2001015,0.2707,-0.07991120976692567,17.97601819827048,-0.08328510247304298,1.5404149891607333
2014-07-14,ADANIPORTS,EQ,248.7,249.8,255.3,246.85,253.3,252.8,251.68,3749117,94356736875000.0,59069.0,701347,0.1871,0.016485725774024962,17.37513252509309,0.016351311463343406,1.5658098482502347
2014-07-15,ADANIPORTS,EQ,252.8,254.8,264.25,254.6,262.6,262.95,260.55,4753216,123843382809999.98,45889.0,830318,0.1747,0.040150316455696,17.34389320713008,0.03936523776265064,1.628677609166927
2014-07-16,ADANIPORTS,EQ,262.95,264.1,285.4,263.0,285.0,281.0,273.28,6760956,184761105460000.0,66588.0,1548800,0.2291,0.0686442289408633,17.968697013690196,0.06639076929839259,1.7404769278414396
2014-07-17,ADANIPORTS,EQ,281.0,285.0,289.65,282.55,284.3,285.65,286.28,6726603,192566627435000.0,67277.0,1109668,0.165,0.016548042704626287,18.182509488988533,0.016412615836725725,1.7692784143697764
2014-07-18,ADANIPORTS,EQ,285.65,283.75,293.4,275.55,289.0,288.3,285.78,8919945,254916615220000.0,84114.0,1963029,0.2201,0.009277087344652601,18.65914813735842,0.009234319473885012,1.7856921647568933
2014-07-21,ADANIPORTS,EQ,288.3,290.0,293.85,286.1,287.6,288.1,290.03,4470445,129654820190000.02,46322.0,1175369,0.2629,-0.0006937218175511184,19.00546649204642,-0.0006939625538736565,1.7844533911427714
2014-07-22,ADANIPORTS,EQ,288.1,288.7,289.9,282.15,284.5,284.8,285.64,3096008,88433192425000.0,27851.0,882422,0.285,-0.011454356126345044,18.852895038087226,-0.011520462552662123,1.764013626509758
2014-07-23,ADANIPORTS,EQ,284.8,285.05,287.5,277.15,280.9,279.8,281.78,3814814,107493450770000.0,31076.0,1411784,0.3701,-0.0175561797752809,18.083043089307697,-0.0177121173064399,1.7330442861567075
2014-07-24,ADANIPORTS,EQ,279.8,280.15,282.65,271.65,275.7,275.7,277.77,3952702,109795152609999.98,48264.0,1243563,0.3146,-0.014653323802716334,16.612521236809204,-0.014761744201629854,1.7076494270672058
2014-07-25,ADANIPORTS,EQ,275.7,272.9,276.0,263.05,268.1,268.05,268.34,5432866,145785546240000.0,52488.0,2527084,0.4651,-0.0277475516866158,14.219650043856456,-0.02813978775620423,1.6602663363270387
2014-07-28,ADANIPORTS,EQ,268.05,267.75,277.75,264.75,265.35,266.0,271.16,5082312,137814099945000.0,47627.0,1933235,0.3804,-0.007647826897966836,12.87939398710229,-0.007677221491847704,1.6475689067822878
2014-07-30,ADANIPORTS,EQ,266.0,267.0,268.3,259.15,263.1,263.65,263.67,6091746,160618847750000.0,64533.0,4127186,0.6775,-0.008834586466165528,11.409212286626952,-0.0088738428052204,1.6330133168163539
2014-07-31,ADANIPORTS,EQ,263.65,262.05,265.5,259.45,260.45,260.55,261.85,7890098,206602814865000.0,49614.0,5698301,0.7222,-0.011758012516593808,11.68645499133415,-0.011827684621254993,1.6138123257974628
2014-08-01,ADANIPORTS,EQ,260.55,257.35,263.25,255.6,259.25,259.25,260.53,6097901,158866021230000.0,34637.0,3879642,0.6362,-0.0049894454039531855,11.994424143227485,-0.005001934245586932,1.6057602973056697
2014-08-04,ADANIPORTS,EQ,259.25,260.05,266.4,258.5,265.7,265.45,262.02,4251061,111386786565000.02,35266.0,2028590,0.4772,0.02391513982642235,11.994756529911328,0.023633651920043755,1.6441622793434523
2014-08-05,ADANIPORTS,EQ,265.45,264.6,269.65,262.5,266.0,265.8,265.11,5848392,155044896820000.0,30098.0,3183565,0.5443,0.0013185157280091175,11.772532706139144,0.00131764724946454,1.646330133168166
2014-08-06,ADANIPORTS,EQ,265.8,265.85,275.75,265.1,268.0,268.5,270.87,6978210,189015655950000.0,61938.0,1431058,0.2051,0.010158013544018019,11.486615494898427,0.010106767669774384,1.663053576958813
2014-08-07,ADANIPORTS,EQ,268.5,269.9,273.0,263.65,266.0,266.15,268.23,3496953,93797252670000.0,32691.0,880975,0.2519,-0.008752327746741284,11.460705177222708,-0.008790854330153112,1.648497986992879
2014-08-08,ADANIPORTS,EQ,266.15,262.0,263.9,258.3,262.5,262.1,261.55,4238796,110863855120000.0,28918.0,2224348,0.5247999999999999,-0.015216982904377008,11.598084006977393,-0.015333949289405513,1.6234128213069086
2014-08-11,ADANIPORTS,EQ,262.1,265.6,272.25,265.0,270.05,270.0,270.04,4305779,116271880259999.98,37353.0,2480160,0.5760000000000001,0.030141167493322962,10.497348036089706,0.029695848669013907,1.672344379064728
2014-08-12,ADANIPORTS,EQ,270.0,273.0,274.95,270.1,271.05,271.35,272.02,3262251,88740801365000.0,24348.0,1646927,0.5048,0.0050000000000001155,9.611907020995751,0.004987541511039188,1.680706100960052
2014-08-13,ADANIPORTS,EQ,271.35,270.25,275.25,265.7,274.1,274.4,270.79,3863196,104612605820000.0,27298.0,1834339,0.4748,0.011240095817210083,9.404735649283149,0.011177395342316168,1.6995973985754125
2014-08-14,ADANIPORTS,EQ,274.4,276.0,276.0,268.75,272.65,272.4,271.76,2321776,63095742550000.0,23911.0,828902,0.357,-0.007288629737609353,9.176485968940492,-0.007315321576372882,1.6872096624341921
2014-08-18,ADANIPORTS,EQ,272.4,273.8,277.9,273.0,273.2,273.6,275.15,2499975,68785728250000.0,37773.0,910349,0.3641,0.004405286343612591,8.59653349666109,0.0043956114730383505,1.6946423041189247
2014-08-19,ADANIPORTS,EQ,273.6,275.45,289.65,275.2,287.25,287.15,284.28,5479772,155780772120000.0,49280.0,1591021,0.2903,0.049524853801169444,8.47916331530637,0.048337541561909995,1.7785692164756914
2014-08-20,ADANIPORTS,EQ,287.15,287.95,297.5,284.95,292.1,293.15,292.46,11384639,332955827165000.0,57093.0,6506980,0.5716,0.02089500261187527,9.065699888867098,0.020679696099918505,1.815732424899352
2014-08-21,ADANIPORTS,EQ,293.15,294.4,301.35,293.35,296.5,296.9,297.32,6936813,206247901975000.0,45821.0,1759951,0.2537,0.012792085962817668,10.323968981338261,0.012710958359490026,1.8389594301641399
2014-08-22,ADANIPORTS,EQ,296.9,296.95,300.4,294.25,297.5,297.7,297.06,4107903,122027808590000.02,35311.0,1848902,0.4501,0.002694509936005396,11.717780854718642,0.002690886252016589,1.8439145246206279
2014-08-25,ADANIPORTS,EQ,297.7,297.3,301.0,291.7,293.15,293.35,296.76,2557796,75903947575000.0,24744.0,676748,0.2646,-0.014612025529055939,12.57372469210664,-0.014719832649861646,1.8169711985134742
2014-08-26,ADANIPORTS,EQ,293.35,292.5,300.9,289.25,300.4,298.0,294.67,2768112,81566835970000.0,29723.0,874774,0.316,0.015851372081131743,13.59778885861279,0.015727051133535546,1.8457726850418112
2014-08-27,ADANIPORTS,EQ,298.0,299.25,302.7,284.3,288.0,288.25,290.72,3607703,104883855210000.0,34913.0,1536740,0.426,-0.03271812080536918,13.7089684437152,-0.033265327356236093,1.7853824713533626
2014-08-28,ADANIPORTS,EQ,288.25,289.7,293.85,281.35,284.35,282.85,285.44,3637436,103828212580000.0,33644.0,1551412,0.4265,-0.018733738074588002,13.439855301587828,-0.018911437360003672,1.751935583772068
2014-09-01,ADANIPORTS,EQ,282.85,285.8,287.55,276.3,285.9,286.5,282.74,3598155,101732863615000.0,38063.0,898684,0.2498,0.012904366271875523,12.977787450353858,0.012821814365629519,1.774543202229795
2014-09-02,ADANIPORTS,EQ,286.5,285.9,291.5,285.9,288.85,288.85,289.24,2060621,59602409510000.0,19558.0,598226,0.2903,0.0082024432809773,12.321039718227388,0.008168986072480275,1.7890987921957286
